#DataThief D:\Flu-HAI-CoP-Curves\references\reference_figs\coudeville_curve.png Wednesday 10-May-2023 4:52:30 PM
56.6233, 0.7868
57.0423, 0.789
57.4344, 0.789
57.8535, 0.7912
58.2725, 0.7934
58.6914, 0.7955
59.0836, 0.7955
59.5026, 0.7978
59.9216, 0.8
60.3405, 0.8022
60.7327, 0.8022
61.1517, 0.8044
61.5707, 0.8066
61.9896, 0.8088
62.3818, 0.8088
62.8008, 0.811
63.2198, 0.8132
63.6387, 0.8154
64.0309, 0.8154
64.4499, 0.8176
64.8689, 0.8199
65.2879, 0.8221
65.68, 0.8221
66.099, 0.8243
66.4912, 0.8243
66.9102, 0.8265
67.3024, 0.8265
67.7213, 0.8287
68.1135, 0.8287
68.5325, 0.8309
68.9247, 0.8309
69.3437, 0.8331
69.7359, 0.8331
70.1548, 0.8353
70.547, 0.8353
70.966, 0.8375
71.3582, 0.8375
71.7772, 0.8397
72.1694, 0.8397
72.5883, 0.8418
72.9805, 0.8418
73.3995, 0.8441
73.7917, 0.8441
74.2106, 0.8464
74.6028, 0.8464
75.0218, 0.8486
75.414, 0.8486
75.8062, 0.8486
76.2252, 0.8508
76.6174, 0.8508
77.0363, 0.853
77.4285, 0.853
77.8475, 0.8552
78.2397, 0.8552
78.6587, 0.8574
79.0508, 0.8574
79.4698, 0.8596
79.862, 0.8596
80.281, 0.8618
80.6732, 0.8618
81.0921, 0.8639
81.4843, 0.8639
81.8765, 0.8639
82.2955, 0.8662
82.6877, 0.8662
83.0799, 0.8662
83.4989, 0.8685
83.8911, 0.8685
84.2832, 0.8685
84.7022, 0.8707
85.0944, 0.8707
85.4866, 0.8707
85.8788, 0.8707
86.2978, 0.8729
86.69, 0.8729
87.0821, 0.8729
87.5011, 0.8751
87.8933, 0.8751
88.2854, 0.8751
88.7045, 0.8773
89.0967, 0.8773
89.4889, 0.8773
89.9078, 0.8795
90.3, 0.8795
90.6922, 0.8795
91.1112, 0.8817
91.5034, 0.8817
91.8956, 0.8817
92.2878, 0.8817
92.7067, 0.8839
93.0989, 0.8839
93.491, 0.8839
93.9101, 0.8862
94.3023, 0.8862
94.6945, 0.8862
95.1134, 0.8883
95.5056, 0.8883
95.8978, 0.8883
96.3168, 0.8906
96.709, 0.8906
97.1012, 0.8906
97.4934, 0.8906
97.9123, 0.8928
98.3045, 0.8928
98.6966, 0.8928
99.1157, 0.895
99.5079, 0.895
99.9001, 0.895
100.3191, 0.8972
100.7112, 0.8972
101.1034, 0.8972
101.5224, 0.8994
101.9146, 0.8994
102.3068, 0.8994
102.6989, 0.8994
103.0912, 0.8994
103.4834, 0.8994
103.9022, 0.9016
104.2945, 0.9016
104.6867, 0.9016
105.0789, 0.9017
105.4979, 0.9039
105.8901, 0.9039
106.2823, 0.9039
106.6745, 0.9039
107.0667, 0.9039
107.4588, 0.9039
107.851, 0.9039
108.27, 0.9061
108.6622, 0.9061
109.0544, 0.9061
109.4466, 0.9061
109.8388, 0.9061
110.231, 0.9061
110.6499, 0.9083
111.0421, 0.9083
111.4343, 0.9083
111.8265, 0.9083
112.2187, 0.9083
112.6109, 0.9083
113.0299, 0.9104
113.4221, 0.9104
113.8143, 0.9104
114.2064, 0.9104
114.5986, 0.9104
115.0176, 0.9127
115.4098, 0.9127
115.802, 0.9127
116.1942, 0.9127
116.5864, 0.9127
116.9786, 0.9127
117.3975, 0.915
117.7896, 0.915
118.1819, 0.915
118.5741, 0.915
118.9663, 0.915
119.3585, 0.915
119.7774, 0.9172
120.1697, 0.9172
120.5619, 0.9172
120.954, 0.9172
121.3462, 0.9172
121.7652, 0.9194
122.1574, 0.9194
122.5495, 0.9194
122.9418, 0.9194
123.334, 0.9194
123.7262, 0.9194
124.1451, 0.9216
124.5373, 0.9216
124.9295, 0.9216
125.3216, 0.9216
125.7139, 0.9216
126.1061, 0.9216
126.5251, 0.9238
126.9173, 0.9238
127.3094, 0.9238
127.7016, 0.9238
128.0937, 0.9238
128.5128, 0.9261
128.905, 0.9261
129.2972, 0.9261
129.6894, 0.9261
130.0816, 0.9261
130.4738, 0.9261
130.866, 0.9261
131.2582, 0.9261
131.6503, 0.9261
132.0425, 0.9261
132.4615, 0.9283
132.8537, 0.9283
133.2459, 0.9283
133.6381, 0.9283
134.0303, 0.9283
134.4224, 0.9283
134.8147, 0.9283
135.2069, 0.9283
135.599, 0.9283
136.018, 0.9304
136.4102, 0.9304
136.8024, 0.9304
137.1945, 0.9304
137.5868, 0.9304
137.979, 0.9304
138.3712, 0.9304
138.7633, 0.9304
139.1555, 0.9304
139.5476, 0.9304
139.9667, 0.9327
140.3589, 0.9327
140.7511, 0.9327
141.1433, 0.9327
141.5354, 0.9327
141.9277, 0.9327
142.3199, 0.9327
142.7121, 0.9327
143.1042, 0.9327
143.5232, 0.935
143.9154, 0.935
144.3075, 0.935
144.6998, 0.935
145.092, 0.935
145.4842, 0.935
145.8763, 0.935
146.2686, 0.935
146.6608, 0.935
147.0529, 0.935
147.4719, 0.9372
147.8641, 0.9372
148.2563, 0.9372
148.6484, 0.9372
149.0407, 0.9372
